,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid,util_p_boot,util_p_term,util_p_total,util_p_uexec,util_u_eprep,util_u_equeue,util_u_exec_cu,util_u_exec_rp,util_u_pre_exec,util_u_total
rp.session.login1.mturilli1.018099.0000,4.806573152542113,75.8113751411438,909.6498649120332,5.670256853103638,0.0016679763793945312,0.1190659999847412,1563812155.479291,901.463854074478,0.011794805526733398,1.0841169357299805,0.1084740161895752,0.012942075729370115,0.5301909446716309,901.3460159301758,exp1,336,336,1,1,1,64,64,0,rp.session.login1.mturilli1.018099.0000,12.827899932861328,6.597718954086304,933.1561000347136,911.4348330497743,0.5279507637023926,1.0860970020294192,0.6365683078765869,1.0744121074676514,0,901.4662301540376
rp.session.login1.mturilli1.018100.0002,4.558996915817262,36.617218971252434,918.0008978843688,5.679073095321655,0.0007319450378417969,0.11423707008361815,1563901204.458843,909.0360879898072,0.08097386360168457,8.714729070663452,1.5767171382904053,0.06403303146362305,2.0808351039886475,908.9756469726562,exp1,2184,2184,1,1,1,512,512,0,rp.session.login1.mturilli1.018100.0002,11.330000162124634,8.306420087814331,940.4011001586914,918.9611649513243,3.9380791187286377,8.717068910598755,5.5465357303619385,8.714331150054933,0,909.0453779697418
rp.session.login1.mturilli1.018100.0003,4.657280921936035,1051.392805814743,948.375689983368,7.136116027832031,0.0008690357208251952,0.1199510097503662,1563902497.9014812,936.4848630428314,0.1561119556427002,16.35416603088379,4.303236007690431,0.13417816162109375,3.6992588043212886,936.3772349357604,exp1,4200,4200,1,1,1,1024,966,58,rp.session.login1.mturilli1.018100.0003,12.875,7.682821035385133,971.9505999088287,949.7543370723724,6.069246768951416,16.356964111328125,26.976083517074585,30.951727390289307,0,936.4884350299836
rp.session.login1.mturilli1.018100.0000,4.74068808555603,34.55398106575012,910.2772691249847,5.834200859069824,0.0009291172027587893,0.1202688217163086,1563880001.0516212,902.494472026825,0.02122998237609864,1.9571518898010247,0.26410698890686035,0.017544984817504883,0.8802289962768555,902.3791241645813,exp1,672,672,1,1,1,128,128,0,rp.session.login1.mturilli1.018100.0000,12.039000034332275,9.060179948806764,935.1215000152588,912.0425729751587,0.7869632244110107,1.9591310024261481,1.3934061527252195,1.9855659008026123,0,902.4977250099182
rp.session.login1.mturilli1.018100.0001,4.454594135284424,28.94505763053894,914.8295872211456,6.147407054901122,0.0009598731994628906,0.11829519271850585,1563899652.7583652,904.6492300033568,0.04074597358703613,4.179774999618529,0.7262840270996094,0.03625607490539552,1.3698298931121826,904.551677942276,exp1,1176,1176,1,1,1,256,256,0,rp.session.login1.mturilli1.018100.0001,9.925899982452393,8.231353759765625,936.2261998653412,915.9990971088408,1.970908164978028,4.181903123855592,2.741660594940185,4.191294431686401,0,904.6523001194
rp.session.login1.mturilli1.018100.0004,4.778789043426514,183.5237808227539,944.9438471794127,6.066928148269652,0.0010080337524414062,0.11558794975280764,1563912773.6273348,936.3989582061768,0.15517401695251465,16.220066785812378,3.9218871593475337,0.1329200267791748,3.7377519607543945,936.2926909923552,exp1,4200,4200,1,1,1,1024,967,57,rp.session.login1.mturilli1.018100.0004,11.03090000152588,7.134082078933716,966.0983002185823,946.2205591201782,6.2648675441741934,16.222923040390015,26.869168281555176,31.20061159133911,0,936.4024839401244
rp.session.login1.mturilli1.018106.0001,4.386061906814575,54.016458988189704,910.4919438362123,5.794386148452759,0.0007958412170410156,0.11748313903808595,1564414640.6164222,901.1908378601074,0.0009570121765136721,0.007276058197021484,0.003816843032836914,0.0010249614715576172,0.12166905403137207,901.1436398029327,exp1,84,84,1,1,1,2,2,0,rp.session.login1.mturilli1.018106.0001,10.197199821472168,7.66515302658081,931.3688998222352,911.7049829959868,0.005048036575317383,0.009800910949707031,0.011456012725830078,0.022190093994140625,0,901.1930658817292
rp.session.login1.mturilli1.018106.0002,4.782832860946655,44.96596002578735,908.6811180114746,6.203885078430176,0.0009779930114746094,0.11785101890563965,1564416411.37476,900.4561231136322,0.0008959770202636719,0.007537841796875,0.003239154815673828,0.001007080078125,0.12061500549316405,900.3886580467224,exp1,84,84,1,1,1,2,2,0,rp.session.login1.mturilli1.018106.0002,8.352599859237671,8.826013088226318,928.436599969864,909.6471400260924,0.0036771297454833984,0.009521961212158205,0.011245012283325195,0.02142810821533203,0,900.4583239555359
rp.session.login1.mturilli1.018108.0006,5.00116491317749,100.97371006011964,908.4787497520447,8.336048126220701,0.001895904541015625,0.11836504936218264,1564579211.8331008,900.4842610359192,0.0012340545654296875,0.024929046630859368,0.007762908935546875,0.0017108917236328125,0.12497806549072266,900.3663141727448,exp1,168,168,1,1,1,4,4,0,rp.session.login1.mturilli1.018108.0006,10.32829999923706,9.535552978515623,933.4421999454497,909.4532639980316,0.00793910026550293,0.02691793441772461,0.02378106117248535,0.04617810249328613,0,900.486377954483
rp.session.login1.mturilli1.018108.0007,4.758026123046875,32.190512895584106,909.806823015213,8.734292030334473,0.0010161399841308594,0.11754083633422853,1564583250.785801,900.4864559173584,0.0035851001739501953,0.06733918190002441,0.015033006668090819,0.0017130374908447266,0.13669204711914062,900.4344720840454,exp1,168,168,1,1,1,8,8,0,rp.session.login1.mturilli1.018108.0007,10.878299951553345,6.92716121673584,931.3001000881196,911.5904519557953,0.017365694046020508,0.06930994987487793,0.07286286354064941,0.09225296974182128,0,900.4896659851074
rp.session.login1.mturilli1.018108.0008,5.2575809955596915,118.66227197647095,910.4193120002748,8.697862863540651,0.0026230812072753906,0.12336993217468264,1564589150.2753642,901.0014820098877,0.005751132965087891,0.4403541088104248,0.053218841552734375,0.006670951843261719,0.41173505783081055,900.8896658420564,exp1,168,168,1,1,1,32,32,0,rp.session.login1.mturilli1.018108.0008,10.376899957656859,7.064841032028197,930.5969998836516,911.6403141021727,0.1847245693206787,0.4422671794891357,0.31253600120544434,0.4710321426391602,0,901.003692150116
rp.session.login1.mturilli1.018108.0009,4.99773097038269,29.932323932647705,908.9330408573152,9.530624151229857,0.0009589195251464844,0.11566996574401855,1564590240.8317082,900.7151491641997,0.0035400390625,0.2568018436431885,0.02950000762939453,0.0028362274169921875,0.1612238883972168,900.6273469924927,exp1,168,168,1,1,1,16,16,0,rp.session.login1.mturilli1.018108.0009,8.097000122070312,7.880730867385862,928.281599998474,910.5089690685272,0.14181876182556152,0.2589950561523437,0.13860440254211426,0.2617003917694092,0,900.7173840999602
rp.session.login1.mturilli1.018109.0001,4.882261753082275,33.17787218093872,920.0717527866364,8.420590877532959,0.0008530616760253906,0.11706805229187013,1564638711.04709,909.664074897766,0.07975482940673828,9.296584129333496,1.77398419380188,0.14861011505126953,2.035406827926636,909.584774017334,exp1,2184,2184,1,1,1,512,512,0,rp.session.login1.mturilli1.018109.0001,9.526999950408936,8.620522975921629,941.6461999416352,921.2995209693908,4.6453857421875,9.299093961715696,5.362944602966309,8.979862928390501,0,909.6735589504242
rp.session.login1.mturilli1.018108.0014,6.189949989318848,197.80638313293457,915.3105039596558,8.833717107772829,0.002813816070556641,0.11823296546936035,1564617747.403245,905.7295029163361,0.04132890701293945,4.994292974472046,0.7046000957489014,0.09396696090698242,1.8543241024017327,905.652330160141,exp1,1176,1176,1,1,1,256,256,0,rp.session.login1.mturilli1.018108.0014,10.14330005645752,6.95464015007019,936.4037001132964,917.1032078266144,2.689827442169189,4.9964599609375,2.783676147460937,4.826183319091797,0,905.7370550632477
rp.session.login1.mturilli1.018108.0012,5.907318115234375,220.76786184310916,910.5969660282136,10.211951971054075,0.0009009838104248047,0.11847519874572755,1564594293.895627,903.0122640132904,0.021205902099609368,2.0916609764099117,0.27675914764404297,0.025341033935546875,0.9049019813537598,902.9524500370026,exp1,672,672,1,1,1,128,128,0,rp.session.login1.mturilli1.018108.0012,12.532299995422365,8.998874902725222,944.6634998321533,911.7611439228058,0.8905720710754395,2.0936148166656494,1.4361441135406494,2.114553928375244,0,903.015363931656
rp.session.login1.mturilli1.018109.0007,4.41548490524292,42.338809967041016,980.3898429870604,8.599138975143433,0.0007970333099365233,0.12039804458618165,1564665086.0387547,967.799126148224,0.3100430965423584,24.653153896331787,17.975672006607056,0.6389830112457275,6.723138093948363,967.746031999588,exp1,8232,8232,1,1,1,2048,967,1081,rp.session.login1.mturilli1.018109.0007,11.06000018119812,6.315224647521973,1000.23140001297,981.2080011367798,12.285983562469482,24.6569139957428,11.026845932006836,32.74938416481018,0,967.8085808753967
